answer_question,store_name,buying_amount,sentiment_score,d1,d2,text,cluster,cluster_name,month,x,y,sentiment_label,request
虫除け商品を安くして欲しい。,MEGAドン・キホーテUNY東海通店,2370.0,0.643765145340678,3.306392,-46.780212,虫除け商品を安くして欲しい。,32,食品クラスター,9,6,4,Null,Null
品揃え多くて驚安だから、ドンキは楽しいですよ。,MEGAドン・キホーテUNY東海通店,5400.0,0.7685718104127105,31.113894,-40.046257,品揃え多くて驚安だから、ドンキは楽しいですよ。,41,ドンキ好きクラスター,8,9,9,Null,Null
今日は少し早く行ったかいもあって、UCCの無糖コーヒーが沢山あってよかった。又、何時もはヤマザキのパンを買うが、今回はパスコのパンが少し安かったので買いました。卵は相変わらず高いままだね。,MEGAドン・キホーテUNY東海通店,18430.0,0.0235849866274697,-21.386728,-39.602486,今日は少し早く行ったかいもあって、UCCの無糖コーヒーが沢山あってよかった。又、何時もはヤマザキのパンを買うが、今回はパスコのパンが少し安かったので買いました。卵は相変わらず高いままだね。,25,クラスター名str,4,6,7,Null,Null
日本人の方も、とても丁寧でした！！！,MEGAドン・キホーテUNY東海通店,4065.0,0.7839431774205519,-52.32452,21.089207,日本人の方も、とても丁寧でした！！！,46,スタッフ対応クラスター,5,4,9,Null,Null
レジの定員さんが手際良く気持ちがよかった,小樽店,3080.0,0.6134088817118906,-66.17629,9.894218,レジの定員さんが手際良く気持ちがよかった,64,スムーズレジクラスター,4,5,5,Null,Null
割引している商品が、どの商品なのか表記がわかりずらい。,小樽店,1625.0,0.2356637641615578,-22.825464,-22.754976,割引している商品が、どの商品なのか表記がわかりずらい。,26,食品クラスター,4,5,9,Null,Null
割引している商品が、どの商品なのか表記がわかりずらい。,小樽店,1155.0,0.7939084610707079,-22.825464,-22.754976,割引している商品が、どの商品なのか表記がわかりずらい。,26,食品クラスター,7,4,7,Null,Null
割引している商品が、どの商品なのか表記がわかりずらい。,小樽店,1625.0,0.2356637641615578,-22.825464,-22.754976,割引している商品が、どの商品なのか表記がわかりずらい。,26,食品クラスター,8,8,7,Null,Null
割引している商品が、どの商品なのか表記がわかりずらい。,小樽店,1155.0,0.7939084610707079,-22.825464,-22.754976,割引している商品が、どの商品なのか表記がわかりずらい。,26,食品クラスター,8,4,8,Null,Null
お寿司のいくらが生臭かった。,小樽店,1075.0,0.6891785942873359,-26.142925,-42.948277,お寿司のいくらが生臭かった。,21,商品情報クラスター,5,5,8,Null,Null
結構並んでいるのでいつもレジが時間かかるのが難点時間のある時にしか行けません,小樽店,578.0,0.6635389107478034,-69.84831,-8.514597,結構並んでいるのでいつもレジが時間かかるのが難点時間のある時にしか行けません,72,スムーズレジクラスター,6,4,6,Null,Null
子供が喜ぶので、もっとポケモンに関する商品を取り扱っていただくと嬉しいです。,小樽店,1945.0,0.1618625571267608,1.3047297,-42.58707,子供が喜ぶので、もっとポケモンに関する商品を取り扱っていただくと嬉しいです。,11,キャラクターグッズクラスター,5,4,8,Null,Null
にっぽんエールのグミが安くて嬉しかったです。韓国のお友達に大好評です。又安く入れてほしいです!,小樽店,2725.0,0.5834777254972664,4.342349,-61.339806,にっぽんエールのグミが安くて嬉しかったです。韓国のお友達に大好評です。又安く入れてほしいです!,30,food_cluster,6,9,4,Null,Null
支払い方法親切丁寧に教えてくれました。,小樽店,3430.0,0.5873546750437039,-44.642727,18.504116,支払い方法親切丁寧に教えてくれました。,45,スタッフ対応クラスター,9,4,6,Null,Null
ちいかわ系増やしてほしいです。お孫が好きなので,小樽店,1025.0,0.6909350454262625,-1.0567477,-42.14052,ちいかわ系増やしてほしいです。お孫が好きなので,11,キャラクターグッズクラスター,9,6,5,Null,Null
服のサイズや場所を尋ねたら快く教えてくれ荷物抱えていたら、かごまで出してくれました,小樽店,9275.0,0.3562501762592465,-51.831184,-17.69262,服のサイズや場所を尋ねたら快く教えてくれ荷物抱えていたら、かごまで出してくれました,76,カートの荷物対応クラスター,6,4,9,Null,Null
情熱価格の商品はどんどん増やして欲しい,小樽店,550.0,0.928751869543996,-1.5629469,-35.817234,情熱価格の商品はどんどん増やして欲しい,11,キャラクターグッズクラスター,4,8,5,Null,Null
ポイントを教えてくれました,小樽店,2505.0,0.0012860571102788,-36.286785,18.68608,ポイントを教えてくれました,51,マジカポイントクラスター,5,7,7,Null,Null
店員さんがとても優しかったです。店の雰囲気もよかったです！また買い物に行きます,小樽店,2705.0,0.7129812694134985,-48.187523,10.589736,店員さんがとても優しかったです。店の雰囲気もよかったです！また買い物に行きます,56,従業員対応クラスター,7,4,5,Null,Null
家電のお兄さんが親切でした。有り難う,小樽店,1625.0,0.7386155688700312,-49.154274,22.68135,家電のお兄さんが親切でした。有り難う,45,スタッフ対応クラスター,5,4,7,Null,Null
商品を見て来たが品切れになっていた,小樽店,1315.0,0.8991500077814191,-18.971992,-28.366444,商品を見て来たが品切れになっていた,27,商品不足クラスター,6,4,6,Null,Null
ニッポンエールのグミをまた安く入れてほしい,小樽店,1095.0,0.7184186552605046,3.9986672,-60.646854,ニッポンエールのグミをまた安く入れてほしい,30,food_cluster,9,8,4,Null,Null
ニッポンエールのグミをまた安く入れてほしい,小樽店,1120.0,0.1960063293144127,3.9986672,-60.646854,ニッポンエールのグミをまた安く入れてほしい,30,food_cluster,6,9,8,Null,Null
レジの子が対応良くてよかった,小樽店,712.0,0.7162270109477876,-65.82179,8.895856,レジの子が対応良くてよかった,64,スムーズレジクラスター,8,9,9,Null,Null
卵がなかなか買えないので卵を買えるようにしてほしい,小樽店,2755.0,0.6124556250246599,7.0496697,-54.056713,卵がなかなか買えないので卵を買えるようにしてほしい,30,food_cluster,7,8,8,Null,Null
本日は大変混雑する日なので、その日なりの対応が必要だと思います。,小樽店,3405.0,0.0495285554563317,-70.036026,-2.524051,本日は大変混雑する日なので、その日なりの対応が必要だと思います。,63,スムーズレジクラスター,4,7,9,Null,Null
お菓子が安くて、どれを買うかとっても迷いました。楽しかったです。,小樽店,995.0,0.866543531550109,3.2726848,-30.689915,お菓子が安くて、どれを買うかとっても迷いました。楽しかったです。,19,食品クラスター,9,7,6,Null,Null
ちゅーるホタテ、マグロこれからも販売よろしくお願いします。,小樽店,1330.0,0.7526054135325306,10.171046,-64.92668,ちゅーるホタテ、マグロこれからも販売よろしくお願いします。,36,限定商品クラスター,6,7,4,Null,Null
ニッポンエールのグミをまた安く入れてほしい,小樽店,1095.0,0.7184186552605046,3.9986672,-60.646854,ニッポンエールのグミをまた安く入れてほしい,30,food_cluster,4,7,6,Null,Null
ニッポンエールのグミをまた安く入れてほしい,小樽店,1120.0,0.1960063293144127,3.9986672,-60.646854,ニッポンエールのグミをまた安く入れてほしい,30,food_cluster,8,4,8,Null,Null
品数が多いので仕方がないだろうけど、欲しい物を探し辛い時があります,小樽店,1800.0,0.9336498510819852,-3.2551768,-22.949396,品数が多いので仕方がないだろうけど、欲しい物を探し辛い時があります,20,食品クラスター,6,8,4,Null,Null
ドンキにしかない物があるから,小樽店,1445.0,0.1832982737442543,32.853672,-42.75028,ドンキにしかない物があるから,41,ドンキ好きクラスター,7,9,6,Null,Null
ドン・キホーテは時たまお買い得があって嬉しいです,小樽店,2465.0,0.8266800731941927,32.855564,-45.478447,ドン・キホーテは時たまお買い得があって嬉しいです,40,ドンキ好きクラスター,8,4,9,Null,Null
レジのかたの笑顔が少ない,小樽店,4405.0,0.1522949603040752,-67.30024,13.40895,レジのかたの笑顔が少ない,57,従業員対応クラスター,6,5,6,Null,Null
同じ商品棚にありました商品が3割引と半額とでお値段が違いました。レジで伺うと半額にして頂きました。宅配サービスが有りとても便利です。ありがとうございました。,ドン・キホーテ 六本木店,5310.0,0.4164136721523324,-52.68135,-13.56064,同じ商品棚にありました商品が3割引と半額とでお値段が違いました。レジで伺うと半額にして頂きました。宅配サービスが有りとても便利です。ありがとうございました。,76,カートの荷物対応クラスター,5,5,9,Null,Null
六本木店のレジのお姉さんはテキパキしていいです！,ドン・キホーテ 六本木店,876.0,0.9934816549010602,-68.69273,16.952099,六本木店のレジのお姉さんはテキパキしていいです！,57,従業員対応クラスター,4,6,4,Null,Null
六本木店のレジのお姉さんはテキパキしていいです！,ドン・キホーテ 六本木店,792.0,0.7008268684099486,-68.69273,16.952099,六本木店のレジのお姉さんはテキパキしていいです！,57,従業員対応クラスター,4,4,8,Null,Null
入り口の怖い人形を早く片付けて欲しいです,ドン・キホーテ 六本木店,801.0,0.7902079779707676,-28.20809,-52.465946,入り口の怖い人形を早く片付けて欲しいです,2,人形クラスター,9,5,7,Null,Null
暖かくなって来ましたが、焼き芋が欲しかったのですが、丁度タイミングが悪かったです。又チャレンジします。ありがとうございました。,ドン・キホーテ 六本木店,1465.0,0.7574271444685001,-18.28182,-49.030563,暖かくなって来ましたが、焼き芋が欲しかったのですが、丁度タイミングが悪かったです。又チャレンジします。ありがとうございました。,0,焼き芋派,7,7,5,Null,Null
卵を安くして欲しい。,ドン・キホーテ 六本木店,885.0,0.3675872032351277,6.108522,-53.71674,卵を安くして欲しい。,30,food_cluster,9,8,9,Null,Null
